City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Quimperle,FR,2022-02-05 03:30:52,47.8667,-3.55,45.95,87,0,3.44
295,Hokitika,NZ,2022-02-05 03:30:53,-42.7167,170.9667,60.12,84,100,8.25
296,Mehamn,NO,2022-02-05 03:30:53,71.0357,27.8492,19.35,83,100,27.07
297,Vulcanesti,MD,2022-02-05 03:30:54,45.6842,28.4028,30.16,68,23,6.96
298,Ouesso,CG,2022-02-05 03:30:54,1.6136,16.0517,66.88,54,83,1.81
299,Salisbury,GB,2022-02-05 03:28:22,51.0693,-1.7957,39.65,90,2,10.36
300,Tutoia,BR,2022-02-05 03:30:55,-2.7619,-42.2744,78.78,87,100,8.9
301,Nahuala,GT,2022-02-05 03:30:56,14.85,-91.3167,51.84,100,6,6.24
302,Khilok,RU,2022-02-05 03:30:56,51.3674,110.4676,11.01,82,99,8.66
303,The Valley,AI,2022-02-05 03:30:56,18.217,-63.0578,73.09,76,100,16.71
304,Praxedis Guerrero,MX,2022-02-05 03:30:57,31.3667,-106.0167,37.35,52,0,5.3
305,Jardim,BR,2022-02-05 03:30:14,-21.4803,-56.1381,74.41,85,60,4.32
306,Egvekinot,RU,2022-02-05 03:30:58,66.3167,-179.1667,-6.16,72,0,12.86
307,Whitianga,NZ,2022-02-05 03:30:19,-36.8333,175.7,74.61,76,33,10.42
308,Sorong,ID,2022-02-05 03:30:58,-0.8833,131.25,84.78,70,100,15.12
309,Rio Grande,BR,2022-02-05 03:30:59,-32.035,-52.0986,73.51,94,25,7.43
310,Nouadhibou,MR,2022-02-05 03:26:24,20.931,-17.0347,66.04,67,4,13.24
311,Benguela,AO,2022-02-05 03:28:54,-12.5763,13.4055,73.62,74,100,4.56
312,Chara,RU,2022-02-05 03:31:00,56.9064,118.2631,-5.94,89,81,1.34
313,Praia Da Vitoria,PT,2022-02-05 03:31:01,38.7333,-27.0667,57.76,100,75,17.85
314,Luyang,CN,2022-02-05 03:31:02,27.6239,110.0989,48.15,57,16,4.05
315,Avera,US,2022-02-05 03:31:02,33.194,-82.5271,49.51,80,100,15.5
316,Butembo,CD,2022-02-05 03:31:02,0.15,29.2833,60.93,70,100,1.39
317,Belle Fourche,US,2022-02-05 03:31:03,44.6714,-103.8522,44.11,72,23,5.3
318,Antofagasta,CL,2022-02-05 03:32:04,-23.65,-70.4,73.22,60,3,5.1
319,Port Hardy,CA,2022-02-05 03:30:19,50.6996,-127.4199,45.75,93,100,6.91
320,Bambous Virieux,MU,2022-02-05 03:32:05,-20.3428,57.7575,80.22,89,75,17.27
321,Vanavara,RU,2022-02-05 03:32:05,60.34,102.2797,11.23,92,100,7.94
322,Talaya,RU,2022-02-05 03:32:07,61.3833,152.75,-25.08,95,47,2.55
323,Namibe,AO,2022-02-05 03:32:07,-15.1961,12.1522,70.47,68,24,6.13
324,Farah,AF,2022-02-05 03:32:08,32.5,62.5,48.92,29,100,3.85
325,Arkhangelskoye,RU,2022-02-05 03:32:08,55.8549,35.3287,11.97,98,100,3.53
326,Hambantota,LK,2022-02-05 03:32:09,6.1241,81.1185,80.94,89,76,6.91
327,Samsun,TR,2022-02-05 03:32:09,41.25,36.3333,34.56,87,75,5.75
328,Volya,RU,2022-02-05 03:32:10,51.7651,39.5404,10.49,95,34,7.18
329,Wufeng,CN,2022-02-05 03:32:10,27.45,104.8333,34.43,90,100,3.36
330,Upington,ZA,2022-02-05 03:32:11,-28.4478,21.2561,74.79,36,2,7.14
331,Padang,ID,2022-02-05 03:32:11,-0.9492,100.3543,82.11,75,89,2.3
332,Severo-Kurilsk,RU,2022-02-05 03:32:12,50.6789,156.125,31.1,85,87,9.53
333,Zeya,RU,2022-02-05 03:32:12,53.75,127.2667,6.96,49,60,5.12
334,Saint-Jean-De-Braye,FR,2022-02-05 03:32:12,47.913,1.9771,34.03,95,0,1.99
335,Saint Joseph,US,2022-02-05 03:32:13,39.7686,-94.8466,21.4,50,0,0.0
336,Voslobeni,RO,2022-02-05 03:32:13,46.65,25.6333,16.21,90,67,2.62
337,Redcliffe,AU,2022-02-05 03:32:14,-27.2307,153.0973,83.14,52,75,13.8
338,Kununurra,AU,2022-02-05 03:32:14,-15.7667,128.7333,78.78,94,100,6.91
339,Moose Factory,CA,2022-02-05 03:32:15,51.2585,-80.6094,-16.6,76,0,3.44
340,Aguimes,ES,2022-02-05 03:32:15,27.9054,-15.4461,64.65,36,0,4.61
341,Dukat,RU,2022-02-05 03:32:16,62.55,155.55,-10.3,73,4,8.16
342,Bubaque,GW,2022-02-05 03:32:16,11.2833,-15.8333,77.59,65,0,8.55
343,Talnakh,RU,2022-02-05 03:32:17,69.4865,88.3972,-7.91,97,93,4.38
344,Oulainen,FI,2022-02-05 03:32:17,64.2667,24.8,28.26,95,100,11.68
345,Laguna,US,2022-02-05 03:32:18,38.421,-121.4238,56.32,62,0,3.44
346,Sattahip,TH,2022-02-05 03:32:18,12.6664,100.9007,87.66,58,20,4.61
347,Mlonggo,ID,2022-02-05 03:32:19,-6.5333,110.7,85.89,81,56,11.07
348,Hofn,IS,2022-02-05 03:32:19,64.2539,-15.2082,25.63,66,100,13.73
349,Sur,OM,2022-02-05 03:32:20,22.5667,59.5289,71.15,42,7,7.74
350,Pangai,TO,2022-02-05 03:32:20,-19.8,-174.35,77.11,88,100,8.05
351,Visby,SE,2022-02-05 03:32:20,57.6409,18.296,35.82,93,100,11.5
352,Fare,PF,2022-02-05 03:32:21,-16.7,-151.0167,80.83,73,81,13.62
353,Kamaishi,JP,2022-02-05 03:32:21,39.2667,141.8833,31.15,48,19,17.9
354,Manacapuru,BR,2022-02-05 03:32:22,-3.2997,-60.6206,73.98,95,100,3.49
355,Taltal,CL,2022-02-05 03:32:22,-25.4,-70.4833,67.73,72,0,3.58
356,Phultala,BD,2022-02-05 03:32:23,22.7,89.5167,70.16,48,8,12.3
357,Sumter,US,2022-02-05 03:32:23,28.7086,-82.0831,71.55,87,52,6.58
358,Wodonga,AU,2022-02-05 03:32:24,-36.1167,146.8833,78.96,64,0,9.22
359,Angoche,MZ,2022-02-05 03:32:24,-16.2325,39.9086,74.3,91,100,7.2
360,Anadyr,RU,2022-02-05 03:32:25,64.75,177.4833,12.7,44,0,4.47
361,Alofi,NU,2022-02-05 03:32:26,-19.0595,-169.9187,76.89,94,100,5.75
362,Muros,ES,2022-02-05 03:31:12,42.7762,-9.0603,52.09,79,69,14.36
363,Pisco,PE,2022-02-05 03:32:26,-13.7,-76.2167,67.01,82,0,8.05
364,Narsaq,GL,2022-02-05 03:32:27,60.9167,-46.05,-0.26,51,0,16.44
365,Saldanha,ZA,2022-02-05 03:33:27,-33.0117,17.9442,59.05,73,0,9.13
366,Verkhnevilyuysk,RU,2022-02-05 03:33:28,63.4453,120.3167,-10.07,90,77,2.46
367,Urumqi,CN,2022-02-05 03:33:28,43.801,87.6005,-1.25,85,40,2.24
368,Hisor,TJ,2022-02-05 03:33:29,38.525,68.5512,37.15,24,0,4.18
369,Saint Augustine,US,2022-02-05 03:33:29,29.8947,-81.3145,71.69,86,100,12.66
370,Petropavlovsk-Kamchatskiy,RU,2022-02-05 03:33:30,53.0452,158.6483,30.79,43,20,13.42
371,Datong,CN,2022-02-05 03:33:30,40.0936,113.2914,18.19,35,34,5.46
372,Kudahuvadhoo,MV,2022-02-05 03:33:30,2.6708,72.8944,81.88,72,29,10.27
373,Ballina,AU,2022-02-05 03:33:31,-28.8667,153.5667,78.98,72,100,21.85
374,Dalen,NL,2022-02-05 03:33:32,52.6992,6.7556,40.89,90,84,14.0
375,Suhbaatar,MN,2022-02-05 03:33:32,50.2314,106.2078,2.05,87,86,6.02
376,Westport,US,2022-02-05 03:33:33,41.1415,-73.3579,31.32,86,100,3.0
377,Lungi,SL,2022-02-05 03:33:33,9.2212,-12.6831,68.29,92,0,0.78
378,Ostrovnoy,RU,2022-02-05 03:33:34,68.0531,39.5131,14.81,84,100,24.29
379,Chuy,UY,2022-02-05 03:33:34,-33.6971,-53.4616,68.59,94,36,4.23
380,Wamba,NG,2022-02-05 03:32:11,8.9333,8.6,67.15,17,0,4.07
381,Hami,CN,2022-02-05 03:33:35,42.8,93.45,28.04,28,100,3.13
382,Jiaojiang,CN,2022-02-05 03:33:35,28.6803,121.4428,52.0,56,2,11.16
383,Pizarro,CO,2022-02-05 03:33:35,4.9533,-77.366,75.02,93,24,7.18
384,Sabha,LY,2022-02-05 03:33:36,27.0377,14.4283,47.59,36,0,6.58
385,Codrington,AU,2022-02-05 03:33:36,-38.2667,141.9667,69.82,57,98,20.29
386,Trairi,BR,2022-02-05 03:33:37,-3.2778,-39.2689,76.19,90,99,6.15
387,Impfondo,CG,2022-02-05 03:33:37,1.6381,18.0667,66.9,46,96,3.09
388,Agirish,RU,2022-02-05 03:33:38,61.9247,63.0231,2.05,96,100,1.57
389,Linxia,CN,2022-02-05 03:33:38,35.6003,103.2064,20.88,81,100,5.28
390,Palasa,IN,2022-02-05 03:33:39,18.7667,84.4167,76.69,28,52,2.35
391,Monywa,MM,2022-02-05 03:33:39,22.1167,95.1333,72.7,41,85,6.62
392,Katsuura,JP,2022-02-05 03:33:40,35.1333,140.3,46.51,39,98,8.21
393,Namatanai,PG,2022-02-05 03:33:41,-3.6667,152.4333,85.51,66,82,9.55
394,Necochea,AR,2022-02-05 03:33:41,-38.5473,-58.7368,63.03,73,100,8.16
395,Pangnirtung,CA,2022-02-05 03:33:42,66.1451,-65.7125,-18.4,69,75,2.3
396,Cockburn Town,TC,2022-02-05 03:33:42,21.4612,-71.1419,75.96,73,0,16.31
397,Kaohsiung,TW,2022-02-05 03:30:51,22.6163,120.3133,69.75,67,20,4.0
398,Thibodaux,US,2022-02-05 03:33:43,29.7958,-90.8229,37.38,84,100,11.99
399,Floro,NO,2022-02-05 03:33:43,61.5996,5.0328,39.16,56,75,26.46
400,Vitoria Da Conquista,BR,2022-02-05 03:33:44,-14.8661,-40.8394,65.25,96,100,3.56
401,Kangaatsiaq,GL,2022-02-05 03:33:44,68.3065,-53.4641,3.81,68,100,17.87
402,Vestmannaeyjar,IS,2022-02-05 03:33:45,63.4427,-20.2734,32.4,84,100,29.21
403,Camana,PE,2022-02-05 03:33:45,-16.6228,-72.7111,70.81,82,76,6.78
404,Basak,PH,2022-02-05 03:33:46,6.7274,124.1512,81.84,64,99,9.91
405,Saint-Augustin,CA,2022-02-05 03:33:46,51.226,-58.6502,-11.36,86,100,8.84
406,Kampot,KH,2022-02-05 03:33:47,10.6167,104.1833,84.25,51,46,11.72
407,Great Falls,US,2022-02-05 03:33:47,47.5002,-111.3008,42.42,54,0,8.01
408,Tagusao,PH,2022-02-05 03:33:48,9.1924,117.8141,82.71,71,98,8.93
409,Conceicao Do Araguaia,BR,2022-02-05 03:33:48,-8.2578,-49.2647,73.65,95,61,4.09
410,Harnosand,SE,2022-02-05 03:30:13,62.6323,17.9379,21.22,89,64,9.84
411,Sioux Lookout,CA,2022-02-05 03:33:49,50.1001,-91.917,-7.22,83,0,2.3
412,Manono,CD,2022-02-05 03:33:49,-7.3,27.4167,65.14,94,100,1.9
413,Sayat,TM,2022-02-05 03:33:50,38.7839,63.8803,48.07,25,1,21.68
414,Malartic,CA,2022-02-05 03:34:50,48.1335,-78.1328,-7.49,100,97,3.18
415,Boca Do Acre,BR,2022-02-05 03:34:51,-8.7522,-67.3978,70.54,99,99,2.33
416,Mezen,RU,2022-02-05 03:34:52,65.8522,44.24,-4.32,100,100,7.11
417,Cayenne,GF,2022-02-05 03:34:52,4.9333,-52.3333,80.1,86,75,8.01
418,Alenquer,BR,2022-02-05 03:34:52,-1.9417,-54.7383,75.54,96,99,1.61
419,Srednekolymsk,RU,2022-02-05 03:34:53,67.45,153.6833,-29.25,100,100,0.92
420,Marystown,CA,2022-02-05 03:31:25,47.1666,-55.1483,37.85,100,100,5.99
421,Kloulklubed,PW,2022-02-05 03:34:54,7.0419,134.2556,84.7,82,44,18.19
422,Salalah,OM,2022-02-05 03:30:09,17.0151,54.0924,71.69,68,75,2.3
423,Deputatskiy,RU,2022-02-05 03:34:54,69.3,139.9,-26.28,98,77,2.95
424,Immokalee,US,2022-02-05 03:34:55,26.4187,-81.4173,71.91,87,40,0.0
425,Noyabrsk,RU,2022-02-05 03:34:55,63.1994,75.4507,-0.54,97,56,10.51
426,Qinhuangdao,CN,2022-02-05 03:34:56,39.9317,119.5883,27.41,32,0,9.17
427,Lorengau,PG,2022-02-05 03:34:56,-2.0226,147.2712,85.19,64,98,9.01
428,Bay Roberts,CA,2022-02-05 03:31:34,47.5999,-53.2648,31.75,98,100,1.74
429,Sudak,UA,2022-02-05 03:34:57,44.85,34.9667,31.59,67,9,4.5
430,Ambilobe,MG,2022-02-05 03:34:57,-13.2,49.05,76.77,88,100,10.47
431,Shingu,JP,2022-02-05 03:34:58,33.7333,135.9833,40.91,45,23,16.42
432,Victoria,HK,2022-02-05 03:31:39,22.2855,114.1577,62.26,75,75,1.99
433,Houma,US,2022-02-05 03:34:58,29.5958,-90.7195,37.4,87,100,14.9
434,Ozernovskiy,RU,2022-02-05 03:34:59,51.5,156.5167,29.73,81,95,3.85
435,Waitati,NZ,2022-02-05 03:34:59,-45.75,170.5667,54.64,64,99,5.06
436,Kavieng,PG,2022-02-05 03:35:00,-2.5744,150.7967,84.15,70,92,7.99
437,Gat,IL,2022-02-05 03:34:42,31.61,34.7642,52.48,100,86,9.71
438,Luan,CH,2022-02-05 03:35:01,46.3592,6.9759,37.56,89,100,1.99
439,Stykkisholmur,IS,2022-02-05 03:35:01,65.0757,-22.7297,24.46,68,100,19.64
440,Ures,MX,2022-02-05 03:35:02,29.4333,-110.4,60.85,22,0,7.65
441,Korla,CN,2022-02-05 03:35:02,41.7597,86.1469,27.54,41,100,6.13
442,Orange,US,2022-02-05 03:34:19,33.7,-117.7675,64.24,27,20,1.01
443,Manggar,ID,2022-02-05 03:35:03,-2.8833,108.2667,82.47,72,100,5.53
444,Maumelle,US,2022-02-05 03:35:04,34.8668,-92.4043,31.68,96,8,3.15
445,Payo,ID,2022-02-05 03:35:04,-3.7508,103.6372,75.07,93,100,1.97
446,Alikalia,SL,2022-02-05 03:35:05,9.1667,-11.4,62.64,27,1,1.34
447,Dutlwe,BW,2022-02-05 03:35:05,-23.9833,23.9,69.4,78,76,12.55
448,Port Lincoln,AU,2022-02-05 03:35:06,-34.7333,135.8667,73.83,56,6,10.94
449,Miastko,PL,2022-02-05 03:35:07,54.0028,16.9826,37.06,82,100,19.35
450,Gorontalo,ID,2022-02-05 03:35:07,0.5412,123.0595,90.37,55,98,3.69
451,Kasangulu,CD,2022-02-05 03:35:07,-4.5911,15.1708,72.54,97,79,3.15
452,George,ZA,2022-02-05 03:35:08,-33.963,22.4617,58.55,88,0,8.05
453,Birin,NP,2022-02-05 03:35:08,26.8865,88.0718,41.05,92,98,2.84
454,San Lorenzo,PY,2022-02-05 03:35:09,-25.3333,-57.5333,76.59,94,100,7.0
455,Qujing,CN,2022-02-05 03:35:09,25.4833,103.7833,52.0,69,90,12.03
456,Svetlyy,RU,2022-02-05 03:35:10,54.675,20.1347,41.05,97,100,21.25
457,Iznik,TR,2022-02-05 03:35:10,40.4286,29.7211,31.95,80,4,5.88
458,Poso,ID,2022-02-05 03:35:11,-1.3959,120.7524,85.8,65,95,6.29
459,Baykit,RU,2022-02-05 03:35:45,61.67,96.37,13.96,95,100,3.27
460,Talara,PE,2022-02-05 03:36:12,-4.5772,-81.2719,71.85,83,51,13.91
461,Juneau,US,2022-02-05 03:36:13,58.3019,-134.4197,37.85,95,100,0.0
462,Chapleau,CA,2022-02-05 03:36:13,47.8405,-83.4034,-20.47,100,66,1.61
463,Staryy Nadym,RU,2022-02-05 03:36:14,65.6118,72.6842,-1.26,99,86,9.64
464,Duku,NG,2022-02-05 03:36:14,11.2361,4.9073,68.99,13,0,8.97
465,Koslan,RU,2022-02-05 03:36:15,63.4564,48.8989,-9.74,100,97,2.19
466,Gravelbourg,CA,2022-02-05 03:36:15,49.8834,-106.5512,23.27,90,100,9.69
467,Hobyo,SO,2022-02-05 03:36:16,5.3505,48.5268,75.16,68,20,14.16
468,Puerto Baquerizo Moreno,EC,2022-02-05 03:36:16,-0.9,-89.6,75.0,85,87,7.72
469,Grand Gaube,MU,2022-02-05 03:36:17,-20.0064,57.6608,80.38,80,99,11.99
470,Rocha,UY,2022-02-05 03:36:17,-34.4833,-54.3333,65.98,96,60,3.76
471,Nioaque,BR,2022-02-05 03:36:18,-21.1353,-55.83,74.01,88,90,3.22
472,Honiara,SB,2022-02-05 03:36:18,-9.4333,159.95,85.96,69,100,7.81
473,Forbes,AU,2022-02-05 03:36:19,-33.3833,148.0167,81.91,26,12,12.08
474,Bastia,FR,2022-02-05 03:36:19,42.6667,9.3333,53.4,87,75,1.14
475,Sandwick,GB,2022-02-05 03:36:20,60.0,-1.25,40.82,70,75,21.85
476,Topolog,RO,2022-02-05 03:36:20,44.8833,28.3667,29.62,70,25,6.08
477,Otukpo,NG,2022-02-05 03:36:20,7.1913,8.1329,70.88,17,0,3.33
478,Methoni,GR,2022-02-05 03:36:21,36.8197,21.7049,46.22,75,28,6.29
479,Elat,IL,2022-02-05 03:36:21,29.5581,34.9482,55.24,47,40,5.75
480,Maningrida,AU,2022-02-05 03:36:22,-12.0667,134.2667,86.79,65,82,8.84
481,Pangody,RU,2022-02-05 03:36:22,65.85,74.4859,3.45,98,100,6.42
482,Rawlins,US,2022-02-05 03:36:23,41.7911,-107.2387,32.22,39,0,9.22
483,Blyznyuky,UA,2022-02-05 03:36:24,48.8578,36.5551,9.41,96,62,6.24
484,Tirumullaivasal,IN,2022-02-05 03:36:24,11.2333,79.8333,80.35,69,89,3.89
485,Kavaratti,IN,2022-02-05 03:36:24,10.5669,72.642,77.79,58,80,4.29
486,Baoshan,CN,2022-02-05 03:36:25,46.5586,131.4244,6.03,69,30,11.03
487,Jizan,SA,2022-02-05 03:36:26,17.3333,42.6667,79.74,81,6,5.19
488,Mirabad,AF,2022-02-05 03:36:26,30.4362,61.8383,54.52,23,0,8.5
489,Bonavista,CA,2022-02-05 03:36:27,48.6499,-53.1147,30.11,94,100,23.29
490,Rosario,AR,2022-02-05 03:32:49,-32.9468,-60.6393,70.95,82,0,1.99
491,Mataram,ID,2022-02-05 03:36:27,-8.5833,116.1167,86.81,65,83,7.76
492,Chilmari,BD,2022-02-05 03:36:28,25.5559,89.6715,59.36,84,100,7.65
493,Mount Gambier,AU,2022-02-05 03:31:34,-37.8333,140.7667,76.91,41,75,19.57
494,Prince Rupert,CA,2022-02-05 03:36:28,54.3161,-130.3201,42.89,93,100,19.57
495,Wabag,PG,2022-02-05 03:36:29,-5.4781,143.7021,72.54,49,88,5.21
496,Dese,ET,2022-02-05 03:36:29,11.1333,39.6333,49.3,25,58,2.1
497,Severo-Yeniseyskiy,RU,2022-02-05 03:36:30,60.3725,93.0408,15.8,92,100,9.69
498,Alghero,IT,2022-02-05 03:36:30,40.5589,8.3181,50.99,93,40,5.75
499,Malindi,KE,2022-02-05 03:36:31,-3.2175,40.1191,75.74,89,66,4.07
500,Menongue,AO,2022-02-05 03:36:31,-14.6585,17.691,61.61,97,100,4.25
501,Ishigaki,JP,2022-02-05 03:36:32,24.3448,124.1572,62.73,67,75,19.57
502,Hervey Bay,AU,2022-02-05 03:36:32,-25.2986,152.8535,84.31,58,29,15.01
503,Warrnambool,AU,2022-02-05 03:36:33,-38.3833,142.4833,75.81,60,100,20.27
504,Alberton,CA,2022-02-05 03:36:33,46.8168,-64.0654,21.33,93,100,20.45
505,Aksarka,RU,2022-02-05 03:36:34,66.5606,67.7975,-1.39,100,89,1.7
506,Petrove,UA,2022-02-05 03:37:34,48.3247,33.2562,13.68,97,28,2.39
507,Saint Pete Beach,US,2022-02-05 03:37:35,27.7253,-82.7412,71.65,83,0,5.01
508,Serenje,ZM,2022-02-05 03:37:35,-13.2325,30.2352,59.86,97,100,5.82
509,Klaksvik,FO,2022-02-05 03:36:59,62.2266,-6.589,34.72,57,98,12.84
510,Quatre Cocos,MU,2022-02-05 03:37:34,-20.2078,57.7625,80.1,86,99,19.91
511,Katherine,AU,2022-02-05 03:37:36,-14.4667,132.2667,75.52,88,77,12.66
512,Ngunguru,NZ,2022-02-05 03:37:37,-35.6167,174.5,75.16,84,43,15.35
513,Kang,BW,2022-02-05 03:37:37,-23.6752,22.7876,68.02,76,10,7.76
514,Aden,YE,2022-02-05 03:37:38,12.7794,45.0367,76.46,52,73,4.16
515,Loreto,MX,2022-02-05 03:37:38,22.2667,-101.9667,56.95,68,33,4.38
516,Jhajjar,IN,2022-02-05 03:37:38,28.6063,76.6565,48.15,74,0,0.96
517,Kailua,US,2022-02-05 03:35:07,21.4022,-157.7394,78.78,66,100,6.91
518,Bhadrachalam,IN,2022-02-05 03:37:39,17.6667,80.8833,75.25,26,37,5.19
519,Miraflores,MX,2022-02-05 03:37:39,19.2167,-98.8083,62.02,56,9,2.57
520,Saint Anthony,US,2022-02-05 03:37:40,45.0205,-93.218,1.92,72,0,1.99
521,Tashara,RU,2022-02-05 03:37:41,55.5195,83.5094,9.23,82,99,11.77
522,Margate,GB,2022-02-05 03:35:57,51.3813,1.3862,39.96,82,1,1.99
523,Poronaysk,RU,2022-02-05 03:37:41,49.2167,143.1167,18.39,80,100,12.97
524,Arman,RU,2022-02-05 03:37:42,59.7,150.1667,6.33,72,38,11.68
525,Zhoucun,CN,2022-02-05 03:37:42,36.8167,117.8167,33.42,20,36,7.74
526,Vao,NC,2022-02-05 03:37:43,-22.6667,167.4833,80.1,86,100,9.06
527,Maralal,KE,2022-02-05 03:37:43,1.0968,36.698,59.92,57,100,1.3
528,Kumluca,TR,2022-02-05 03:37:44,36.3703,30.2869,36.68,40,9,6.91
529,Guanhaes,BR,2022-02-05 03:37:44,-18.775,-42.9325,67.42,99,100,3.83
530,Sawtell,AU,2022-02-05 03:37:45,-30.3833,153.1,77.32,53,75,24.16
531,Ippy,CF,2022-02-05 03:37:45,6.2679,21.2247,71.6,26,50,4.76
532,Manzanillo,CU,2022-02-05 03:37:46,20.3433,-77.1167,70.16,76,3,8.97
533,Ishinomaki,JP,2022-02-05 03:37:47,38.4167,141.3,35.6,49,58,23.06
534,San Quintin,MX,2022-02-05 03:37:47,30.4833,-115.95,56.39,53,16,4.43
535,Skibbereen,IE,2022-02-05 03:37:48,51.55,-9.2667,47.1,74,74,18.23
536,Struga,MK,2022-02-05 03:37:48,41.1781,20.6761,34.45,66,65,3.71
537,Palmas Bellas,PA,2022-02-05 03:37:49,9.2319,-80.0867,78.71,81,7,10.92
538,Yeniseysk,RU,2022-02-05 03:34:36,58.4497,92.1703,22.1,95,100,8.72
539,Mitu,CO,2022-02-05 03:37:49,1.1983,-70.1733,70.99,98,100,2.24
540,Turukhansk,RU,2022-02-05 03:36:35,65.8167,87.9833,13.68,94,100,13.09
541,Whyalla,AU,2022-02-05 03:37:50,-33.0333,137.5833,82.29,24,7,8.05
542,Kaniama,CD,2022-02-05 03:37:50,-7.5667,24.1833,62.24,98,100,2.68
543,Koyelga,RU,2022-02-05 03:37:51,54.6522,60.9049,18.97,94,100,8.46
544,Port Blair,IN,2022-02-05 03:37:51,11.6667,92.75,84.24,74,40,6.91
545,Tautira,PF,2022-02-05 03:37:52,-17.7333,-149.15,84.22,75,32,13.13
546,Dolores,AR,2022-02-05 03:37:52,-36.3132,-57.6792,62.26,96,100,6.02
547,Amberley,US,2022-02-05 03:37:53,39.2048,-84.428,17.74,89,40,4.61
548,Ponta Grossa,BR,2022-02-05 03:33:43,-25.095,-50.1619,64.53,98,89,4.74
549,Khorramshahr,IR,2022-02-05 03:37:54,30.4397,48.1664,55.36,62,40,11.5
550,Jian,CN,2022-02-05 03:37:54,27.1172,114.9793,48.18,59,100,6.96
551,Nuuk,GL,2022-02-05 03:35:35,64.1835,-51.7216,7.41,85,75,14.97
552,Baghdad,IQ,2022-02-05 03:38:55,33.3406,44.4009,44.51,70,0,3.44
553,Yaguajay,CU,2022-02-05 03:38:55,22.3272,-79.2378,71.13,81,0,10.04
554,Sann,PK,2022-02-05 03:38:56,26.0418,68.1378,48.11,17,0,5.48
555,Dawei,MM,2022-02-05 03:38:56,14.0833,98.2,89.2,47,83,3.74
556,Carmen,MX,2022-02-05 03:38:57,18.6333,-91.8333,73.35,88,39,23.87
557,Coos Bay,US,2022-02-05 03:38:58,43.3665,-124.2179,49.14,99,100,3.44
558,Conceicao Do Almeida,BR,2022-02-05 03:38:58,-12.7794,-39.17,71.73,95,96,1.86
559,Tateyama,JP,2022-02-05 03:38:59,34.9833,139.8667,48.47,42,78,11.23
560,Aktash,RU,2022-02-05 03:38:59,50.3,87.7333,-5.3,72,2,5.86
561,Marawi,PH,2022-02-05 03:38:59,7.9986,124.2928,81.91,53,69,7.2
562,Warrington,GB,2022-02-05 03:39:00,53.3925,-2.5802,42.82,84,57,4.0
563,Pudozh,RU,2022-02-05 03:39:00,61.8099,36.5345,6.75,94,92,6.96
564,San Andres,CO,2022-02-05 03:39:01,12.5847,-81.7006,80.62,74,20,9.22
565,Isangel,VU,2022-02-05 03:34:10,-19.55,169.2667,75.31,94,100,4.61
566,Nizhniy Tsasuchey,RU,2022-02-05 03:39:01,50.5167,115.1333,10.83,69,24,15.1
567,Lasa,IT,2022-02-05 03:39:02,46.6166,10.7002,40.46,95,34,8.23
568,Ixtapa,MX,2022-02-05 03:39:02,20.7,-105.2,72.63,73,40,3.44
569,Lhokseumawe,ID,2022-02-05 03:39:03,5.1801,97.1507,82.71,70,100,3.8
570,Makakilo City,US,2022-02-05 03:39:03,21.3469,-158.0858,77.32,65,75,6.91
571,Saryg-Sep,RU,2022-02-05 03:39:04,51.5,95.6,-4.92,93,77,2.35
572,Saint Marys,US,2022-02-05 03:39:05,30.7305,-81.5465,67.01,93,100,5.99
573,Half Moon Bay,US,2022-02-05 03:39:05,37.4636,-122.4286,57.31,64,0,3.44
574,Puerto Escondido,MX,2022-02-05 03:38:16,15.85,-97.0667,76.28,70,0,7.4
575,Atessa,IT,2022-02-05 03:39:06,42.0693,14.4511,29.21,78,45,5.19
576,Lagos,NG,2022-02-05 03:39:06,6.5833,3.75,80.92,94,0,2.46
577,Gweru,ZW,2022-02-05 03:39:07,-19.45,29.8167,59.52,97,23,7.63
578,Jacareacanga,BR,2022-02-05 03:39:07,-6.2222,-57.7528,73.26,98,100,2.08
579,Tortoli,IT,2022-02-05 03:39:08,39.9256,9.6572,49.82,76,0,6.91
580,Plettenberg Bay,ZA,2022-02-05 03:34:10,-34.0527,23.3716,61.54,78,0,5.91
581,Mantua,IT,2022-02-05 03:39:09,45.1667,10.7833,45.72,90,100,1.12
582,Huarmey,PE,2022-02-05 03:39:09,-10.0681,-78.1522,70.7,84,57,7.76
